Tset	Date	Twet	Load	Hour(s)	TimeStamp(s)
25.11	7/18/2011 8:00	23.2	58.2	28800	1310976000
25.11	7/18/2011 9:00	23.7	58.2	32400	1310979600
25.11	7/18/2011 10:00	23.7	58.2	36000	1310983200
26.11	7/18/2011 11:00	23.8	58.2	39600	1310986800
25.11	7/18/2011 12:00	23.6	58.2	43200	1310990400
26.11	7/18/2011 13:00	23.8	58.2	46800	1310994000
25.11	7/18/2011 14:00	23.5	58.2	50400	1310997600
25.11	7/18/2011 15:00	22.9	58.2	54000	1311001200
25.11	7/18/2011 16:00	23.6	58.2	57600	1311004800
26.11	7/18/2011 17:00	23.8	58.2	61200	1311008400
25.11	7/18/2011 18:00	23.7	58.2	64800	1311012000
25.11	7/18/2011 19:00	23.4	58.2	68400	1311015600
24.11	7/18/2011 20:00	22.7	58.2	72000	1311019200
25.11	7/18/2011 21:00	22.9	58.2	75600	1311022800
25.11	7/18/2011 22:00	22.9	58.2	79200	1311026400
24.11	7/18/2011 23:00	22.7	58.2	82800	1311030000
24.11	7/19/2011 0:00	22.3	58.2	0	1311033600
24.11	7/19/2011 1:00	22.2	58.2	3600	1311037200
24.11	7/19/2011 2:00	22	58.2	7200	1311040800
23.11	7/19/2011 3:00	21.8	58.2	10800	1311044400
24.11	7/19/2011 4:00	22	58.2	14400	1311048000
24.11	7/19/2011 5:00	22.7	58.2	18000	1311051600
25.11	7/19/2011 6:00	23.7	58.2	21600	1311055200
26.11	7/19/2011 7:00	24.5	58.2	25200	1311058800
26.11	7/19/2011 8:00	24.8	58.2	28800	1311062400
26.11	7/19/2011 9:00	24.8	58.2	32400	1311066000
26.11	7/19/2011 10:00	25.4	58.2	36000	1311069600
25.11	7/19/2011 11:00	25.7	795.4	39600	1311073200
25.11	7/19/2011 12:00	25.6	465.6	43200	1311076800
25.11	7/19/2011 13:00	25.8	523.8	46800	1311080400
25.11	7/19/2011 14:00	25.6	523.8	50400	1311084000
26.11	7/19/2011 15:00	25	523.8	54000	1311087600
