Tset	Date	Twet	Load	Hour(s)	 TimeStamp(s)
17.11	4/19/2011 15:00	13.6	698.4	54000	1303225200
17.11	4/19/2011 16:00	14.3	630.5	57600	1303228800
17.11	4/19/2011 17:00	14.1	582	61200	1303232400
16.11	4/19/2011 18:00	13.6	543.2	64800	1303236000
16.11	4/19/2011 19:00	13.1	446.2	68400	1303239600
15.11	4/19/2011 20:00	13.1	407.4	72000	1303243200
15.11	4/19/2011 21:00	12.3	436.5	75600	1303246800
15.11	4/19/2011 22:00	11.3	426.8	79200	1303250400
15.11	4/19/2011 23:00	10.5	417.1	82800	1303254000
15.11	4/20/2011 0:00	10.2	397.7	0	1303257600
15.11	4/20/2011 1:00	9.7	407.4	3600	1303261200
15.11	4/20/2011 2:00	9.7	436.5	7200	1303264800
15.11	4/20/2011 3:00	9.9	475.3	10800	1303268400
15.11	4/20/2011 4:00	9.9	455.9	14400	1303272000
15.11	4/20/2011 5:00	9.9	455.9	18000	1303275600
15.11	4/20/2011 6:00	11	436.5	21600	1303279200
16.11	4/20/2011 7:00	13.1	446.2	25200	1303282800
18.11	4/20/2011 8:00	15.4	494.7	28800	1303286400
17.11	4/20/2011 9:00	17.8	1338.6	32400	1303290000
21.11	4/20/2011 10:00	18.2	1920.6	36000	1303293600
22.11	4/20/2011 11:00	19.1	2051.55	39600	1303297200
22.11	4/20/2011 12:00	19.1	2109.75	43200	1303300800
21.11	4/20/2011 13:00	18.4	1455	46800	1303304400
21.11	4/20/2011 14:00	18.6	1406.5	50400	1303308000
21.11	4/20/2011 15:00	18.6	1406.5	54000	1303311600
21.11	4/20/2011 16:00	18.3	1445.3	57600	1303315200
16.11	4/20/2011 17:00	16.6	1464.7	61200	1303318800
18.11	4/20/2011 18:00	15.1	1367.7	64800	1303322400
18.11	4/20/2011 19:00	14.9	1183.4	68400	1303326000
18.11	4/20/2011 20:00	14.7	1324.05	72000	1303329600
16.11	4/20/2011 21:00	13.1	1183.4	75600	1303333200
15.11	4/20/2011 22:00	11.8	1212.5	79200	1303336800
15.11	4/20/2011 23:00	11.2	1183.4	82800	1303340400
15.11	4/21/2011 0:00	10.3	1183.4	0	1303344000
15.11	4/21/2011 1:00	9.5	1309.5	3600	1303347600
15.11	4/21/2011 2:00	8.8	1455	7200	1303351200
15.11	4/21/2011 3:00	8	58.2	10800	1303354800
15.11	4/21/2011 4:00	6.8	1833.3	14400	1303358400
15.11	4/21/2011 5:00	6.4	58.2	18000	1303362000
15.11	4/21/2011 6:00	6.1	58.2	21600	1303365600
15.11	4/21/2011 7:00	6.7	1484.1	25200	1303369200
15.11	4/21/2011 8:00	5.8	58.2	28800	1303372800
15.11	4/21/2011 9:00	6.4	407.4	32400	1303376400
15.11	4/21/2011 10:00	6.8	58.2	36000	1303380000
15.11	4/21/2011 11:00	7.9	58.2	39600	1303383600
15.11	4/21/2011 12:00	8.3	630.5	43200	1303387200
15.11	4/21/2011 13:00	8.4	417.1	46800	1303390800
15.11	4/21/2011 14:00	8.3	455.9	50400	1303394400
15.11	4/21/2011 15:00	7.9	436.5	54000	1303398000
15.11	4/21/2011 16:00	8.3	436.5	57600	1303401600
15.11	4/21/2011 17:00	7.6	446.2	61200	1303405200
15.11	4/21/2011 18:00	6	446.2	64800	1303408800
15.11	4/21/2011 19:00	5.6	417.1	68400	1303412400
15.11	4/21/2011 20:00	5.2	397.7	72000	1303416000
15.11	4/21/2011 21:00	4.2	426.8	75600	1303419600
15.11	4/21/2011 22:00	4.3	417.1	79200	1303423200
15.11	4/21/2011 23:00	4.7	417.1	82800	1303426800
15.11	4/22/2011 0:00	4.1	407.4	0	1303430400
15.11	4/22/2011 1:00	4	397.7	3600	1303434000
15.11	4/22/2011 2:00	3.2	58.2	7200	1303437600
15.11	4/22/2011 3:00	3.2	58.2	10800	1303441200
15.11	4/22/2011 4:00	3.5	58.2	14400	1303444800
15.11	4/22/2011 5:00	3.5	58.2	18000	1303448400
15.11	4/22/2011 6:00	3.4	58.2	21600	1303452000
15.11	4/22/2011 7:00	3.9	58.2	25200	1303455600
15.11	4/22/2011 8:00	4.2	58.2	28800	1303459200
15.11	4/22/2011 9:00	4.7	1144.6	32400	1303462800
15.11	4/22/2011 10:00	5.2	1299.8	36000	1303466400
15.11	4/22/2011 11:00	5.8	1290.1	39600	1303470000
15.11	4/22/2011 12:00	6	1251.3	43200	1303473600
15.11	4/22/2011 13:00	6.7	1212.5	46800	1303477200
15.11	4/22/2011 14:00	6.7	1173.7	50400	1303480800
15.11	4/22/2011 15:00	6.4	1183.4	54000	1303484400
15.11	4/22/2011 16:00	6.2	1154.3	57600	1303488000
15.11	4/22/2011 17:00	6.1	1105.8	61200	1303491600
15.11	4/22/2011 18:00	6.1	1057.3	64800	1303495200
15.11	4/22/2011 19:00	5.3	1008.8	68400	1303498800
15.11	4/22/2011 20:00	5.6	1154.3	72000	1303502400
15.11	4/22/2011 21:00	5.3	989.4	75600	1303506000
15.11	4/22/2011 22:00	5.9	960.3	79200	1303509600
15.11	4/22/2011 23:00	6.1	940.9	82800	1303513200
15.11	4/23/2011 1:00	6.9	1164	3600	1303520400
15.11	4/23/2011 2:00	6.9	1202.8	7200	1303524000
15.11	4/23/2011 3:00	7.5	1251.3	10800	1303527600
15.11	4/23/2011 4:00	7.5	1222.2	14400	1303531200
15.11	4/23/2011 5:00	8	1222.2	18000	1303534800
15.11	4/23/2011 6:00	8.3	1231.9	21600	1303538400
15.11	4/23/2011 7:00	8.6	1328.9	25200	1303542000
15.11	4/23/2011 8:00	9.7	1261	28800	1303545600
15.11	4/23/2011 9:00	10.8	417.1	32400	1303549200
15.11	4/23/2011 10:00	11.8	436.5	36000	1303552800
15.11	4/23/2011 11:00	12.9	446.2	39600	1303556400
17.11	4/23/2011 12:00	14.9	465.6	43200	1303560000
20.11	4/23/2011 14:00	17.6	504.4	50400	1303567200
21.11	4/23/2011 15:00	18.5	514.1	54000	1303570800
20.11	4/23/2011 16:00	17.9	523.8	57600	1303574400
20.11	4/23/2011 17:00	17.5	523.8	61200	1303578000
20.11	4/23/2011 18:00	17.2	514.1	64800	1303581600
20.11	4/23/2011 19:00	17.3	504.4	68400	1303585200
20.11	4/23/2011 20:00	17.8	417.1	72000	1303588800
20.11	4/23/2011 21:00	17.8	494.7	75600	1303592400
20.11	4/23/2011 22:00	17.4	504.4	79200	1303596000
19.11	4/23/2011 23:00	16.9	523.8	82800	1303599600
19.11	4/24/2011 0:00	16.9	514.1	0	1303603200
19.11	4/24/2011 1:00	16.4	417.1	3600	1303606800
17.11	4/24/2011 2:00	15.1	417.1	7200	1303610400
17.11	4/24/2011 3:00	14.6	417.1	10800	1303614000
17.11	4/24/2011 4:00	14.6	436.5	14400	1303617600
17.11	4/24/2011 5:00	15.2	417.1	18000	1303621200
18.11	4/24/2011 6:00	16.2	417.1	21600	1303624800
20.11	4/24/2011 7:00	17.6	446.2	25200	1303628400
20.11	4/24/2011 8:00	18.3	407.4	28800	1303632000
21.11	4/24/2011 9:00	18.7	940.9	32400	1303635600
21.11	4/24/2011 10:00	19.2	853.6	36000	1303639200
22.11	4/24/2011 11:00	19.7	931.2	39600	1303642800
22.11	4/24/2011 12:00	19.9	970	43200	1303646400
22.11	4/24/2011 13:00	19.9	999.1	46800	1303650000
22.11	4/24/2011 14:00	20.1	989.4	50400	1303653600
22.11	4/24/2011 15:00	19.8	999.1	54000	1303657200
22.11	4/24/2011 16:00	19.5	1008.8	57600	1303660800
22.11	4/24/2011 17:00	19.6	1018.5	61200	1303664400
22.11	4/24/2011 18:00	19.8	989.4	64800	1303668000
22.11	4/24/2011 19:00	19.6	960.3	68400	1303671600
21.11	4/24/2011 20:00	18.6	950.6	72000	1303675200
21.11	4/24/2011 21:00	18.5	960.3	75600	1303678800
21.11	4/24/2011 22:00	18.5	940.9	79200	1303682400
21.11	4/24/2011 23:00	19	940.9	82800	1303686000
21.11	4/25/2011 0:00	18.5	940.9	0	1303689600
20.11	4/25/2011 1:00	17.9	940.9	3600	1303693200
20.11	4/25/2011 2:00	17.7	931.2	7200	1303696800
20.11	4/25/2011 3:00	17.2	940.9	10800	1303700400
19.11	4/25/2011 4:00	16.6	921.5	14400	1303704000
18.11	4/25/2011 5:00	16.1	902.1	18000	1303707600
20.11	4/25/2011 6:00	17.9	902.1	21600	1303711200
22.11	4/25/2011 7:00	19.3	892.4	25200	1303714800
23.11	4/25/2011 8:00	20.6	921.5	28800	1303718400
23.11	4/25/2011 9:00	21	514.1	32400	1303722000
23.11	4/25/2011 10:00	21.3	58.2	36000	1303725600
24.11	4/25/2011 11:00	22	1299.8	39600	1303729200
24.11	4/25/2011 12:00	21.4	1328.9	43200	1303732800
24.11	4/25/2011 13:00	21.6	1280.4	46800	1303736400
24.11	4/25/2011 14:00	21.5	1387.1	50400	1303740000
24.11	4/25/2011 15:00	21.7	1406.5	54000	1303743600
24.11	4/25/2011 16:00	21.1	1338.6	57600	1303747200
23.11	4/25/2011 17:00	20.7	1309.5	61200	1303750800
22.11	4/25/2011 18:00	20	892.4	64800	1303754400
22.11	4/25/2011 19:00	19.3	601.4	68400	1303758000
21.11	4/25/2011 20:00	18.8	552.9	72000	1303761600
22.11	4/25/2011 21:00	19.2	523.8	75600	1303765200
22.11	4/25/2011 22:00	19.2	514.1	79200	1303768800
21.11	4/25/2011 23:00	19.2	475.3	82800	1303772400
21.11	4/26/2011 0:00	19.1	455.9	0	1303776000
21.11	4/26/2011 1:00	18.6	543.2	3600	1303779600
20.11	4/26/2011 2:00	18.1	911.8	7200	1303783200
20.11	4/26/2011 3:00	17.7	863.3	10800	1303786800
20.11	4/26/2011 4:00	17.6	834.2	14400	1303790400
17.11	4/26/2011 5:00	17.6	795.4	18000	1303794000
20.11	4/26/2011 6:00	18.1	834.2	21600	1303797600
21.11	4/26/2011 7:00	18.7	931.2	25200	1303801200
21.11	4/26/2011 8:00	19.4	58.2	28800	1303804800
22.11	4/26/2011 9:00	20	931.2	32400	1303808400
22.11	4/26/2011 10:00	20.1	834.2	36000	1303812000
23.11	4/26/2011 11:00	20.3	921.5	39600	1303815600
23.11	4/26/2011 12:00	20.3	940.9	43200	1303819200
23.11	4/26/2011 13:00	20.8	960.3	46800	1303822800
23.11	4/26/2011 14:00	21	979.7	50400	1303826400
23.11	4/26/2011 15:00	21	979.7	54000	1303830000
23.11	4/26/2011 16:00	20.9	979.7	57600	1303833600
23.11	4/26/2011 17:00	20.6	989.4	61200	1303837200
22.11	4/26/2011 18:00	20.1	970	64800	1303840800
22.11	4/26/2011 19:00	19.7	960.3	68400	1303844400
22.11	4/26/2011 20:00	19.3	921.5	72000	1303848000
22.11	4/26/2011 21:00	19.7	950.6	75600	1303851600
22.11	4/26/2011 22:00	19.3	950.6	79200	1303855200
22.11	4/26/2011 23:00	19.8	940.9	82800	1303858800
22.11	4/27/2011 0:00	19.8	940.9	0	1303862400
21.11	4/27/2011 1:00	18.9	921.5	3600	1303866000
21.11	4/27/2011 2:00	18.7	902.1	7200	1303869600
21.11	4/27/2011 3:00	18.7	902.1	10800	1303873200
21.11	4/27/2011 4:00	18.4	843.9	14400	1303876800
21.11	4/27/2011 5:00	18.4	853.6	18000	1303880400
21.11	4/27/2011 6:00	19.1	902.1	21600	1303884000
22.11	4/27/2011 7:00	19.3	911.8	25200	1303887600
22.11	4/27/2011 8:00	19.8	1134.9	28800	1303891200
23.11	4/27/2011 9:00	20.4	455.9	32400	1303894800
23.11	4/27/2011 10:00	20.8	572.3	36000	1303898400
23.11	4/27/2011 11:00	21	552.9	39600	1303902000
23.11	4/27/2011 12:00	20.9	611.1	43200	1303905600
25.11	4/27/2011 13:00	22.2	620.8	46800	1303909200
25.11	4/27/2011 14:00	22.2	601.4	50400	1303912800
24.11	4/27/2011 15:00	21.8	659.6	54000	1303916400
24.11	4/27/2011 16:00	21.7	688.7	57600	1303920000
23.11	4/27/2011 17:00	20.9	649.9	61200	1303923600
23.11	4/27/2011 18:00	20.4	611.1	64800	1303927200
24.11	4/27/2011 19:00	21.3	485	68400	1303930800
22.11	4/27/2011 20:00	20.2	455.9	72000	1303934400
22.11	4/27/2011 21:00	19.4	455.9	75600	1303938000
22.11	4/27/2011 22:00	19.8	446.2	79200	1303941600
22.11	4/27/2011 23:00	20.2	426.8	82800	1303945200
22.11	4/28/2011 0:00	20.2	426.8	0	1303948800
22.11	4/28/2011 1:00	20	446.2	3600	1303952400
23.11	4/28/2011 2:00	20.6	504.4	7200	1303956000
23.11	4/28/2011 3:00	20.4	494.7	10800	1303959600
23.11	4/28/2011 4:00	20.6	446.2	14400	1303963200
23.11	4/28/2011 5:00	20.4	465.6	18000	1303966800
23.11	4/28/2011 6:00	20.6	504.4	21600	1303970400
23.11	4/28/2011 7:00	21.1	465.6	25200	1303974000
24.11	4/28/2011 8:00	21.5	514.1	28800	1303977600
23.11	4/28/2011 9:00	20.6	960.3	32400	1303981200
22.11	4/28/2011 10:00	19.3	679	36000	1303984800
21.11	4/28/2011 11:00	18.7	708.1	39600	1303988400
21.11	4/28/2011 12:00	18.5	882.7	43200	1303992000
22.11	4/28/2011 13:00	19.6	892.4	46800	1303995600
22.11	4/28/2011 14:00	19.6	970	50400	1303999200
20.11	4/28/2011 15:00	17.7	979.7	54000	1304002800
19.11	4/28/2011 16:00	16.7	989.4	57600	1304006400
18.11	4/28/2011 17:00	15.4	960.3	61200	1304010000
17.11	4/28/2011 18:00	14.1	911.8	64800	1304013600
16.11	4/28/2011 19:00	13.2	785.7	68400	1304017200
15.11	4/28/2011 20:00	12.4	950.6	72000	1304020800
15.11	4/28/2011 21:00	11.4	737.2	75600	1304024400
15.11	4/28/2011 22:00	10.2	737.2	79200	1304028000
15.11	4/28/2011 23:00	9.7	688.7	82800	1304031600
15.11	4/29/2011 0:00	9.2	679	0	1304035200
15.11	4/29/2011 1:00	8.7	960.3	3600	1304038800
15.11	4/29/2011 2:00	7.8	1037.9	7200	1304042400
15.11	4/29/2011 3:00	8.1	1037.9	10800	1304046000
15.11	4/29/2011 4:00	7.5	1008.8	14400	1304049600
15.11	4/29/2011 5:00	8.4	989.4	18000	1304053200
15.11	4/29/2011 6:00	10.9	989.4	21600	1304056800
15.11	4/29/2011 7:00	11.5	999.1	25200	1304060400
15.11	4/29/2011 8:00	11.7	999.1	28800	1304064000
15.11	4/29/2011 9:00	11.7	417.1	32400	1304067600
15.11	4/29/2011 10:00	11.7	494.7	36000	1304071200
15.11	4/29/2011 11:00	11.2	514.1	39600	1304074800
15.11	4/29/2011 12:00	11.7	601.4	43200	1304078400
15.11	4/29/2011 13:00	11.5	717.8	46800	1304082000
15.11	4/29/2011 14:00	11	688.7	50400	1304085600
15.11	4/29/2011 15:00	11	756.6	54000	1304089200
15.11	4/29/2011 16:00	10.5	805.1	57600	1304092800
15.11	4/29/2011 17:00	10.2	756.6	61200	1304096400
15.11	4/29/2011 18:00	9.2	669.3	64800	1304100000
15.11	4/29/2011 19:00	8.7	533.5	68400	1304103600
15.11	4/29/2011 20:00	8.5	426.8	72000	1304107200
15.11	4/29/2011 21:00	8.3	485	75600	1304110800
15.11	4/29/2011 22:00	8.5	475.3	79200	1304114400
15.11	4/29/2011 23:00	8	475.3	82800	1304118000
15.11	4/30/2011 0:00	7.8	465.6	0	1304121600
15.11	4/30/2011 1:00	7.5	397.7	3600	1304125200
15.11	4/30/2011 2:00	7.2	436.5	7200	1304128800
15.11	4/30/2011 3:00	6.6	465.6	10800	1304132400
15.11	4/30/2011 4:00	6.7	436.5	14400	1304136000
15.11	4/30/2011 5:00	6.2	436.5	18000	1304139600
15.11	4/30/2011 6:00	6.4	436.5	21600	1304143200
15.11	4/30/2011 7:00	6.7	446.2	25200	1304146800
15.11	4/30/2011 8:00	8	475.3	28800	1304150400
15.11	4/30/2011 9:00	8.4	679	32400	1304154000
15.11	4/30/2011 10:00	9.4	834.2	36000	1304157600
15.11	4/30/2011 11:00	10.1	960.3	39600	1304161200
15.11	4/30/2011 12:00	10.6	950.6	43200	1304164800
15.11	4/30/2011 13:00	11.3	989.4	46800	1304168400
15.11	4/30/2011 14:00	11.8	999.1	50400	1304172000
15.11	4/30/2011 15:00	11.8	58.2	54000	1304175600
15.11	4/30/2011 16:00	11.1	58.2	57600	1304179200
15.11	4/30/2011 17:00	10.4	58.2	61200	1304182800
15.11	4/30/2011 18:00	10.5	999.1	64800	1304186400
15.11	4/30/2011 19:00	9.7	805.1	68400	1304190000
15.11	4/30/2011 20:00	9.4	679	72000	1304193600
15.11	4/30/2011 21:00	8.9	727.5	75600	1304197200
15.11	4/30/2011 22:00	8.9	746.9	79200	1304200800
15.11	4/30/2011 23:00	8.9	766.3	82800	1304204400
